491,"David Bowie","davidbowie.jpg","Where to start? Bowie is one of the artists John Peel is credited with discovering and his career has spanned many years, sounds and changes in style. He has been David Jones, Ziggy Stardust, The Thin White Duke and The Man Who Fell To Earth. <BR/>He started out in south London, changing his last name from Jones to Bowie when The Monkees' Davy Jones became a star. He released a few unsuccessful mod-style singles, before recreating himself as a singer/songwriter for his first album 'Man Of Words, Man Of Music'. He followed this with the rockier 'The Man Who Sold The World' and the avant-pop of 'Hunky Dory'. <BR/>But Bowie's global breakthrough came when he unveiled Ziggy Stardust, his bisexual glam-alien character. The albums 'Ziggy Stardust and The Spiders From Mars' and 'Aladdin Sane' followed. After retiring Ziggy, Bowie began to move in a direction he called plastic soul for 'Young Americans' and 'Station To Station'. However his heavy cocaine usage was starting to take its toll. He moved to Berlin in an effort to clean up and started to collaborate with Brian Eno, producing 1977's 'Low', following it up with the classic 'Heroes'. Later albums were less well received. Although David Bowie remains an interesting an experimental artist, his career in recent years has lost a little of the sheen that made him such a glorious spectacle at his peak."
492,"David Gedge","david_gedge.jpg",""
493,"David Holmes","david-holmes.jpg",""
494,"David Jack","david_jack.jpg",""
495,"Dawn Chorus And The Blue Tits","",""
496,"Dawn Of The Replicants","dawnofthereplicants.jpg","'Swamp rock, pop, glam-rock, electro-girlie, jazz, doo-wop, nasty ass blues, hip hop, redneck and experimentalism,' is how Dawn of ... describe their music. But then their founder members used to be music journalists, so their love of genre-checking is forgivable. They're also right. <BR/>Paul Vickers, Roger Simmian, Donald Kyle, Michael Sorenson Small and Grant Pringle met whilst working at Scottish music magazine Sun Zoom Spark. They've released three albums, the most recent being 2002's 'Touching The Propeller'. "
497,"Dawn Parade","Dawn-Parade.jpg",""
498,"Dawn Thomas","",""
499,"Dawson","",""
500,"DCL Locomotive","",""
501,"D'Cruze","",""
502,"De La Soul","",""
503,"Dead Can Dance","dead_can_dance.jpg",""
504,"Dead Famous People","",""
505,"Dead Kennedys","dead_kennedys.jpg",""
506,"Dead Meadow","deadmeadow.jpg",""
507,"Dead On Arrival","",""
508,"Dead Or Alive","deadoralive.jpg",""
509,"Deaf School","",""
510,"Death By Milkfloat","",""
511,"Decoration","decoration.jpg",""
512,"Deee-Lite","dee_lite.jpg",""
513,"Deep Purple","",""
514,"Deep Turtle","",""
515,"Deerhoof","deerhoof.jpg",""
516,"Definition Of Sound","",""
517,"Degrassi","degrassi.jpg",""
518,"Deke Leonard","dekeleonardsiceberg.jpg",""
519,"Del Amitri","delamitri.jpg",""
520,"Delicatessen","",""
521,"Deltones","",""
522,"Deluxx Unconvinced","",""
523,"Dembo Konte & Kausu Kuyateh","dembo_konte_and_kausu.jpg",""
524,"Demolition Doll Rods","demolition-dol-rods.jpg",""
525,"Department S","DepartmentS.jpg",""
526,"Depth Charge","",""
527,"Derek & The Dominoes","",""
528,"Derek Brimstone","derek_brimstone.jpg",""
529,"Derrero","",""
530,"Det Ri Mental","",""
531,"Detroit Cobras","detroit_cobras.jpg",""
532,"Deviated Instinct","",""
533,"Dexy's Midnight Runners","Dexys.jpg",""
534,"Diagram Brothers","",""
535,"Diatribe","",""
536,"Diblo Dibala","diblo_dibala.jpg",""
537,"Dick Dale","dickdale.jpg","Dick was truly King of the Surf Guitar, having pretty much invented the sound. In trying to mimic the sounds and feelings of riding the waves he broke the thickest guitar strings and regularly wore his picks down to nothing. In 1962 he released surf music's first album 'Surfer's Choice'. He was forced to retire in 1966 when diagnosed with rectal cancer, but fought off the disease and went on to breed rare animals, gain a pilot's licence and become an environmental campaigner.  "
538,"Dick Gaughan","dick_gaughan.jpg",""
539,"Die Toten Hosen","",""
540,"Die Zwei At The Rodeo","",""
541,"Digital Mystikz","",""
542,"Dinosaur Jr","Dinosaur-Jr.jpg",""
543,"Dire Straits","dire-straits.jpg",""
544,"Dirtbombs","dirtbombs.jpg",""
545,"Dislocation Dance","",""
546,"Disposable Heroes Of Hiphoprisy","disposable_heroes_of_-hypoc.jpg",""
547,"Distorted Waves Of Ohm","",""
548,"DJ Distance","",""
549,"DJ Eastwood & Friends","",""
550,"DJ Hell","",""
551,"DJ Rap","djrap.jpg",""
552,"DJ Shadow","dj-shadow.jpg",""
553,"DM Bob & The Deficits","",""
554,"Do Make Say Think","",""
555,"Doctor Calculus","",""
556,"Doctor Oloh","",""
557,"Doctors Of Madness","Doctors-of-Madness.jpg",""
558,"Dog Faced Hermans","",""
559,"Doily","doily.jpg",""
560,"Dolly Mixture","DollyMixture.jpg",""
561,"Done Lying Down","",""
562,"Donkey","",""
563,"Donovan","donovan1968.jpg",""
564,"Doo Rag","",""
565,"Doom","",""
566,"Doomed","",""
567,"Doors","doors.jpg",""
568,"Dormannu","",""
569,"Dose","",""
570,"Double","double.jpg",""
571,"Dr & The Crippens","dr-and-the-crippens.jpg",""
572,"Dr Devious","",""
573,"Dr Feelgood","",""
574,"Dr Oloh & His Milo Jazz Band","",""
575,"Dr Phibes","drphibes_and_the_house_of.jpg",""
576,"Dr Phibes & The House Of Wax Equations","",""
577,"Drag Racing Underground","",""
578,"Dransfields","",""
579,"Dreadzone","Dreadzone.jpg",""
580,"Dream City Film Club","",""
581,"Dressy Bessy","dressybessy.jpg",""
582,"Drive","",""
583,"Drome","",""
584,"Drones","drones.jpg",""
585,"Drop Nineteens","",""
586,"Drop The Lime","drop-the-lime.jpg",""
587,"Drowning Craze","",""
588,"Drum Club","",""
589,"Drunk Tank","drunk_tank.jpg",""
590,"Duane Eddy","duane-eddy1975.jpg",""
591,"Dub Sex","",""
592,"Ducks Deluxe","ducks-deluxe.jpg",""
593,"Dumb","",""
594,"Dustball","dustball.jpg",""
595,"Dweeb","dweeb.jpg",""
596,"Dynamic Three","",""
597,"Eat Static","",""
598,"EC80R","EC8OR.jpg",""
599,"Echo & The Bunnymen","Echo_and_the_Bunnymen.jpg",""
600,"Echobelly","echobelly.jpg",""
601,"Echoboy","echoboy.jpg",""
602,"Econoline","econoline.jpg",""
603,"Ecstasy Of Saint Theresa","",""
604,"Ed Hall","",""
605,"Eddie & The Hot Rods","eddieandthehot-rods.jpg",""
606,"Edgar Broughton Band","edgarbroughtonband.jpg",""
607,"Edsel Auctioneer","",""
608,"Eek-A Mouse","",""
609,"Egg","egg.jpg",""
610,"Eggs","",""
611,"Eighties Matchbox B-Line Disaster","eighties-matchbox-b-line-di.jpg",""
612,"Einsturzende Neubauten","",""
613,"Eire Apparent","",""
614,"El Dorados","",""
615,"El Goodo","",""
616,"El Hombre Trajeado","el_hombre_trajedo.jpg",""
617,"Elastica","","Two minutes of sparse, angular, catchy punk pop: Elastica's first single, 'Stutter', had such an impact that John Peel chose it as one of the seminal singles of 1993. Elastica were formed by Justine Frischmann (vocals, guitar) in 1991 after leaving Suede, recruiting Justin Welch (drums), Annie Holland (bass) and Donna Matthews (guitar). Elastica's fame grew throughout 1994 (helped along by tabloid interest in Frischmann's relationship with Blur's Damon Albarn), and their eponymous debut LP reached #1 in 1995. With three singles ('Line Up', 'Connection' and 'Waking Up') making it into the Top 20, 'Elastica' was seen as a defining record of the Britpop era - perhaps too much so, since they seemed incapable of recording a follow-up. Rumoured heroin abuse and good old 'personal difficulties' dogged the band for the next few years before the release of a six track EP and an album 'The Menace' in 1999. Sales were disappointing and, shortly after, Elastica disbanded."
618,"Elbow","elbow.jpg",""
619,"Electrelane","electralane.jpg",""
620,"Electribe 101","electribe.jpg",""
621,"Electric Music Aka","",""
622,"Electric Sound Of Joy","electric_sounds_of_joy.jpg",""
623,"Electronic","",""
624,"Element","element_aka_transelement.jpg",""
625,"Elementz Of Noize","",""
626,"Elevate","elevate.jpg",""
627,"Eleven","",""
628,"Elizabethan Jazz Trio","",""
629,"Ella Guru","ella-guru.jpg",""
630,"Ellery Bop","",""
631,"Elti Fits","",""
632,"Elton John","eltonjohn.jpg",""
633,"Elvis Costello","elviscostello.jpg",""
634,"Endgames","",""
635,"Eno & The Winkies","",""
636,"Envy","",""
637,"Eon","eon.jpg",""
638,"Erase Errata","EraseErrata.jpg",""
639,"Erazerhead","",""
640,"Eric B & Rakim","erik_brakim.jpg",""
641,"Eric Bogosian","",""
642,"Eric's Trip","",""
643,"Eska","eska.jpg",""
644,"Etchingham Steam Band","etchingham_steam_band.jpg",""
645,"Eton Crop","",""
646,"Eva Luna","",""
647,"Even As We Speak","",""
648,"Everything But The Girl","everythingbutthegirl.jpg",""
649,"Evolution Control Committee","evolution_control-committee.jpg",""
650,"Ex","ex.jpg",""
651,"Ex Girl","exgirl.jpg",""
652,"Exiles","exiles.jpg",""
653,"Exit Condition","",""
654,"Expelaires","expelaires.jpg",""
655,"Expelled","",""
656,"Experimental Pop Band","experimentalpopband.jpg",""
657,"Explosions In The Sky","Explosionsinthesky.jpg",""
658,"Ex-Post Facto","",""
659,"Extreme Noise Terror","",""
660,"Ezt","",""
661,"F**k","Fuck.jpg","If ever there was a band name John Peel enjoyed saying on air, it was this one: F**k. Formed in Oakland, California, in 1993, F**k's pretty music belied the harshness of their name. Formed while friends Timmy Prudhomme (vocals), Kyle Statham (violin, guitar), Ted Ellison (bass, piano) and Jeff Soule (drums) were detained in a police holding cell (a likely story), their first single 'Monkey Beauty Shotgun' (1994) showcased the band's gentle, whispery, understated style. Their first album 'Pretty-Slow' (1996) was followed by 'Pardon My French' (1997), 'Conduct' (1998), 'Cupid's Cactus' (2001) and 'These Are Not My Bongos' (2003), after which the band split into solo projects."
662,"Fabric","fabric.jpg",""
663,"Fabulous Poodles","",""
664,"Faces","faces.jpg",""
665,"Fairfield Parlour","fairfield_parlour.jpg",""
666,"Fairport Convention","fairport_convention.jpg",""
667,"The Fall","FallbyKevinCummmins2005.jpg",""
668,"Family","family.jpg",""
669,"Famous Jug Band","",""
670,"Fantasmagroover","fantasmagroover.jpg",""
671,"Fatboy Slim","",""
672,"Faust","faust.jpg",""
673,"Feck","",""
674,"Felt","felt.jpg",""
675,"FFLAPS","",""
676,"Fiasco","",""
677,"Fibla","",""
678,"Field Mice","fieldmice.jpg",""
679,"Filler","",""
680,"Filthkick","",""
681,"Finbar And Eddie Furey","",""
682,"Fingerprintz","fingerprintz.jpg",""
683,"Finitribe","",""
684,"Fire Engines","fire-engines.jpg",""
685,"Fire Party","",""
686,"Fireworks","",""
687,"First Offence","",""
688,"Fitz Of Depression","fitz_of_depression.jpg",""
689,"Five Blind Boys Of Alabama","five_blind_boys_of-_alabama.jpg",""
690,"Five Hand Reel","",""
691,"Fixit Kid","",""
692,"Flatback 4","",""
693,"Fleece","",""
694,"Fleetwood Mac","fleetwoodmac.jpg",""
695,"Flesh","",""
696,"Flesh For Lulu","",""
697,"Flinch","",""
698,"Flipper","",""
699,"Float Up CP","",""
700,"Florists","",""
701,"Flossie & The Unicorns","",""
702,"Floy Joy","",""
703,"Fluke","",""
704,"Flying Lizards","flying_lizzards.jpg",""
705,"Flying Saucer Attack","flying-Saucer-Attack.jpg",""
706,"Fokkewolf","",""
707,"Folk Implosion","folk-implosion.jpg",""
708,"Fonn","Fonn.jpg",""
709,"Force & Stars","",""
710,"Force Fed","",""
711,"Foreheads In A Fishtank","",""
712,"Forest","",""
713,"Fortdax","Fortdax.jpg",""
714,"Forty Fives","45s.jpg",""
715,"Fotomoto","fotomoto.jpg",""
716,"Four Skins","",""
717,"Four Tet","FourTet.jpg",""
718,"Foyer Des Artes","foyer-des-artes.jpg",""
719,"Frames","",""
720,"Frank & Walters","frank-and-walters.jpg",""
721,"Frank Black","frankblack_and_the_catholic.jpg",""
722,"Frankfurter","",""
723,"Frankie Goes To Hollywood","frankiegoesto.jpg",""
724,"Frankie Miller","frankie-miller.jpg",""
725,"Frantic Elevators","",""
726,"Freaks","",""
727,"Fred Frith","",""
728,"Freddy Fresh","freddy_fresh.jpg",""
729,"Free","free.jpg",""
730,"Freed Unit","",""
731,"Freefall","",""
732,"Freeze","",""
733,"Freeze Frame","",""
734,"Freiwillige Selbst-Kontrolle (F.S.K.)","fsk.jpg",""
735,"French","french.jpg",""
736,"Freur","",""
737,"Front 242","",""
738,"Fruit Machine","",""
739,"Fudge Tunnel","",""
740,"Fugazi","fugazi.jpg",""
741,"Fugees","fugees.jpg",""
742,"Fumble","",""
743,"Fun Boy 3","",""
744,"Fun Da Mental","fun_da_mental.jpg",""
745,"Fun Krew","",""
746,"Furious Pig","",""
747,"Further","",""
748,"Future Sound Of London","future_sounds_of_london.jpg",""
749,"Futureheads","futureheads.jpg",""
750,"G. Lewis And D.C. Gilbert","",""
751,"G.M.C.","",""
752,"GAG","",""
753,"Galaxie 500","",""
754,"Gallagher And Lyle","",""
755,"Gallon Drunk","gallon_drunk.jpg",""
756,"Gang Of Four","gang-of-four.jpg",""
757,"Garbage","",""
758,"Garlic","",""
759,"Gary Boyle","",""
760,"Gary Numan","gary_numan.jpg","The music of plane-flying, superfan-marrying Gary Numan (born Gary Anthony James Webb) had a tremendous impact on both sides of the Atlantic. His electronic, experimental compositions ushered in the synthpop era. After a series of demos for Beggars Banquet in 1978, he released his first album, 'Tubeway Army', later the same year. This was followed by '79's 'Replicas', which included the smash hit single 'Are Friends Electric?', an influential Peel Session, and, later that same year, 'The Pleasure Principle', which spawned 'Cars'. 'Cars' sealed Numan's fame both here and in the US, backed up by elaborate, futuristic stage shows. More albums followed - 'Telekon' (1980), 'The Dance' (1981), 'I, Assasain' (1982), 'Warriors' (1983) - but sales were declining, and 'Warriors' was to spawn his last top ten hit. "
761,"Gay And Terry Woods","gay_and_terry_woods.jpg",""
762,"Gene","Gene-Pitney.jpg","Gene started with a bang. Two music journalists formed a label in order to release the band's first single, 'For the Dead', in 1994. It sold out within a week. Combining the cheek of Britpop with the rawness of predecessors like The Faces and the Jam, Gene featured Martin Rossiter on vocals and guitar, plus Matt James (drums) and Kevin Miles on bass. In 1994, they signed to Polydor and released another single, 'Be My Light, Be My Guide' in 1994. Spurred on by Martin Rossiter's witty and sometimes outrageous interviews, by January 1995 the band had been named 'Best New Act' at NME's Brat Awards. Their debut album 'Olympian' reached the Top 10 in 1995. It was followed by a collection of b-sides and Peel sessions in 1996, and another album, 'Drawn to the Deep End', in 1997. Despite reaching the Top 10, 'Drawn Into the Deep End' received mixed reviews, and by 2000, the band found themselves without a record deal. Undaunted by this, they founded their own label, 'Contral', and issued the live set 'Rising for Sunset - Live at the Troubadour' in 2000, followed by 2002's 'Libertine'."
763,"Gene Loves Jezebel","GeneLovesJezebel.jpg",""
764,"Generation X","generation_x.jpg",""
765,"Genesis","genesis.jpg","Genesis are one of the most successful rock acts of all time. Peter Gabriel assembled a band whilst still at school in Surrey, England. Ex-student, recording artist, producer (and later, convicted paedophile) Jonathan King produced the group, and renamed them Genesis. Their first album, 'From Genesis to Revelation', was released in 1969. Former child actor Phil Collins joined as drummer in 1970. 1972's 'Foxtrot' was a high point in the band's history, and their live performances incorporating masks, makeup and props, became major multimedia events. In 1975 Phil Collins took over as lead singer, and the band's success continued, with 1981's 'Abacab' proving to be a big hit, its success only beaten by 1985's 'Invisible Touch'. During the late 60s and early 70s Peel championed Genesis, but he grew disillusioned with their later excesses. 'I used to go and see Genesis', remarked Peel, 'and after about three minutes I'd think, oh, I wish this would stop!'"
766,"Geneva","",""
767,"Gentle Giant","gentlegiant.jpg",""
768,"Gentle People","",""
769,"George & Martha","",""
770,"Gerry And The Pacemakers","",""
771,"Gerry Rafferty","gerry_rafferty.jpg",""
772,"Gilded Lil","",""
773,"Girlfrendo","girlfrendo.jpg",""
774,"Girls At Our Best","",""
775,"Glass Torpedoes","",""
776,"Glenn Jones","glenn_jones.jpg",""
777,"Global Communication","global_communication.jpg",""
778,"Go Fundamental","",""
779,"Go Hole","",""
780,"Goatboy","",""
781,"God Is My Co-Pilot","",""
782,"God Machine","god_machine.jpg",""
783,"Godflesh","godflesh.jpg",""
784,"God's Boyfriend","",""
785,"Godspeed You Black Emperor!","Godspeed-You-Black-Emperor.jpg","Godspeed You Black Emperor! is a Montreal collective creating extended works built around drone, repetition and crescendo on a range of instruments including brass, strings, guitar and multiple percussionists. Their 'songs' often include spoken word passages carrying a political message. Theirs is a very artistic vision, and their outstanding live show has gained them a loyal international following - their live show is very impressive with projections and improvised passages, and their rare tours sell out very quickly. Their 'F#A#(Infinity)' album was released in 1998. Their ambitious double-album, 'Lift Your Skinny Fists Like Antennas to Heaven' was released in 2000. 'Yanqui U.X.O.' followed in 2002. They recorded a Peel Session at Maida Vale in 1999."
786,"Goldchains","gold-chains.jpg",""
787,"Golden Starlet","",""
788,"Golden Virgins","golden_virgins.jpg",""
789,"Gong","",""
790,"Gonzales","gonzales.jpg",""
791,"Goober Patrol","goober_patrol.jpg",""
792,"Good Habit","",""
793,"Gore","",""
794,"Gorky's Zygotic Mynci","gorkys_zygotimynci.jpg",""
795,"Gossip","gossip.jpg",""
796,"Graham Coxon","bPennySmith.jpg",""
797,"Graham Parker & The Rumour","Graham-ParkerTheRumour.jpg",""
798,"Grandaddy","grandaddy.jpg",""
799,"Grandmaster Flash","",""
800,"Grandmaster Gareth","",""
801,"Grateful Dead","grateful_dead.jpg",""
802,"Greenhouse","",""
803,"Greenskeepers","",""
804,"Gregory Isaacs","gregory_isaacs.jpg",""
805,"Griffin","",""
806,"Grifters","",""
807,"Grinderswitch","",""
808,"Groundation","",""
809,"Groundhogs","groundhogs.jpg",""
810,"Group Choir","",""
811,"Grover","",""
812,"Gruppo Sportivo","",""
813,"Guana Batz","guana_batz.jpg",""
814,"Guided By Voices","guided-by-voices.jpg","Robert Pollard, a teacher, formed Guided by Voices in the early 80s, and the band crystallised in '85 when guitarist Tobin Sproud and bassist Dan Toohey joined the group. A combination of jangly pop and spiky new wave, Guided by Voices's pop songs earned them a small but loyal following in the American indie scene. Prior to 1993's 'Vampire on Titus', the band seemed headed for relative obscurity. But this album received wider distribution that its predecessors, and the band acquired several celebrity fans, including Kim Deal and Thurston Moore. A deal with Matador followed, and their next album, 'Bee Thousand' (1994) became a word-of-mouth hit, resulting in Lolopolooza dates and MTV airplay. Barring a brief hiatus to TVT records, Guided by Voices continued on Matator until 2004, when Pollard announced that he was breaking up the band."
815,"Gumball","",""
816,"Gun Club","gun-club.jpg",""
817,"Gunshot","",""
818,"Guv'Ner","guvner.jpg",""
819,"Gypsy","",""
820,"H Foundation","",""
821,"Hagar The Womb","",""
822,"Half Japanese","halfjapanese.jpg",""
823,"Half Man, Half Biscuit","halfman_halfbiscuit.jpg","Birkenhead's wry four-piece post-punk outfit with a sense of humour, Half Man Half Biscuit, released their debut album, 'Back In The D.H.S.S', in 1986, which quickly became a favourite of John Peel's, making indie-stars of the peculiarly monickered band. 'Back In The D.H.S.S' went on to become the biggest-selling independent album of that year. On the cusp of super-stardom Nigel and Si Blackwell, Neil Crossley and Paul Wright split-up, disillusioned with the constant attentions of the media, who all probably wanted to know just what their name actually meant. They re-formed to the relief of fans of wryness and sarcasm in 1990, proceeding to release a further string of highly acclaimed albums, though it'll always be their mid-80s heyday forever associated with the great man Peel. "
824,"Halo","halo.jpg",""
825,"Happy Mondays","happy_mondays.jpg","Whether lurching onstage like drugged-out goons, or driving around Jamaica in golf carts so high on crack they fail to realise that one of their number has a broken arm, the Happy Mondays have never been anything but entertaining. Formed in Manchester in 1985, they band was formed of brothers Shaun and Paul Ryder (vocals, bass), Bez ('vibes', or dancing and playing the maracas), Mark Day (guitars), Paul Davis (keyboards) and Gary Whelan (drums). They released their first album, 'Squirrel and G-Man Twenty Four Hour Party People Plastic Face Carnt Smile (White Out)' on Factory in 1987. The band's music fused indie pop with acid house, techno and northern soul, spawning Britain's burgeoning, E-drenched 'Madchester' scene. The Mondays disbanded in 1992, and Shaun Ryder and Bez formed Black Grape. Subsequent Mondays reunions, (in 1999 and 2004) have thus far proven to be unsuccessful."
826,"Hard Corps","",""
827,"Hard Meat","",""
828,"Hardfloor","",""
829,"Harpies","harpies.jpg",""
830,"Harvey's Rabbit","",""
831,"Hatfield And The North","hatfield_and_the_north.jpg",""
832,"HDQ","",""
833,"Head Cleaner","",""
834,"Head Of David","",""
835,"Headhunters","",""
836,"Heads","",""
837,"Heads Hands And Feet","head_hands_and_feet.jpg",""
838,"Heart Throbs","",""
839,"Heaven 17","",""
840,"Heavenly","heavenly.jpg",""
841,"Hefner","Hefner.jpg","Hefner were a British indie band comprised of Darren Hayman (vocals, guitar, keyboards), Antony Harding (drums, backing vocals), John Morrison (bass) and Jack Hayter (guitar, pedal steel guitar, keyboards, fiddle). They met and formed in 1992 when Hayman and Harding met at art school, adding the other members in London. Their debut 'Another Better Friend' EP was released in 1996 and scored them a record deal with Too Pure, where they released their debut album, 'Breaking God's Heart', in 1998. The second album 'The Fidelity Wars' came out a year later. The band then moved on to a deal with Beggars Banquet. Later releases 'We Love the City' and 'Dead Media' saw them move in a more electronic direction. Since then they've played together only once, for a tribute to John Peel, who was a strong supporter of theirs."
842,"Helen And The Horns","",""
843,"Helen Love","Helen-Love.jpg",""
844,"Hellacopters","hellacopters.jpg",""
845,"Hells","hells.jpg",""
846,"Helmet","helmet.jpg",""
847,"Help Yourself","",""
848,"Henry Cow","",""
849,"Here","",""
850,"Here And Now","",""
851,"Here's Johnny","",""
852,"Heresy","",""
853,"Herman Dune","herman_dune.jpg",""
854,"Hey Paulette","",""
855,"Heywoode","",""
856,"Hiding Place","hiding_place.jpg",""
857,"Hi-Fi","",""
858,"High Fidelity","","John Peel and the High Fidelity share a common bond - the love of a peculiar, distinctively-shaped vintage synth called an Omnichord. Formerly of Madchester japesters The Soup Dragons, by the mid-90s, vocalist and lead guitarist Sean Dickson wanted to move on. He founded The High Fidelity, featuring Ross McFarlane (drums) and Adrian Barry (bass) in 1995 for a compilation released by High Times magazine. The band's debut EP, 'Stash', was released in 1996, with their first full-length LP, 'Demonstration', coming out in 2002. Always experimental, the band's second Peel session featured four songs written and recorded on the instrument, while they performed 'Silent Night' on one for his Christmas Carol show. These proved extremely popular, and led the band to give Peel an Omnichord for his 60th birthday. Peel later wrote a song for the band's Omnichord only album, the inventively titled 'Omnichord Album'. "
859,"High Level Ranters","",""
860,"High Tide","",""
861,"Highbirds","",""
862,"Hint","hint.jpg",""
863,"Hirameka Hi Fi","hirameka-hi-fi.jpg, hirameka.jpg",""
864,"Hitchers","",""
865,"Hits","",""
866,"Hives","hives.jpg",""
867,"Hockett","",""
868,"Hofman","",""
869,"Hokey Pokey","",""
870,"Hole","","Conspiracy theorists will forever have a field day with the fact that Hole's clinically aggressive second album, 1994's 'Live Through This', was released just four days after Kurt Cobain killed himself, the band's frontwoman Courtney Love having given a tearful eulogy to her dead husband in Seattle. If anything, it was an eerily poignant testament to pain and inner strength, something that was further tested when two months later Hole's bassist Kristen Pffaf died of a drug overdose. Tragedy, scandal and provocation continually followed the Californian grungers with a revolving-door membership. One last album was to come, the glossy alternative-pop of 1998's 'Celebrity Skin', before Hole disbanded. Courtney Love didn't then release another note of music till her solo debut, 2004's 'America's Sweetheart'."
871,"Holger Hiller","holger_hiller.jpg",""
872,"Holle Holle","",""
873,"Holy Ghost","holy_ghost.jpg",""
874,"Holy Mackerel","",""
875,"Home","",""
876,"Hood","hood.jpg",""
877,"Hooton 3 Car","hooton_3_car.jpg",""
878,"Hopewell","",""
879,"Hopper","Hopper.jpg",""
880,"Horslips","",""
881,"Hot Snakes","hot-snakes.jpg",""
882,"Hot Water","",""
883,"House Of Love","House-of-Love.jpg",""
884,"Howard Devoto","",""
885,"Huevos Rancheros","huevos_rancheros.jpg",""
886,"Huggy Bear","huggy_bear.jpg",""
887,"Hula","",""
888,"Hula Hoop","",""
889,"Humanoid","",""
890,"Humblebums","humblebums.jpg",""
891,"Hunches","hunches.jpg",""
892,"Husker Du","husker_du_by_glen_friedman.jpg",""
893,"Hybirds","",""
894,"Hydroplane","",""
895,"Hyper Kinako","",""
896,"Hypnotone","",""
897,"I Am Kloot","I_AM_kloot.jpg",""
898,"I, Ludicrous","",""
899,"Ian Dury And The Blockheads","ian-dury1980.jpg",""
900,"Ian McCulloch","ianmcculloch2003.jpg",""
901,"Ian Rush","",""
902,"Icarus","IcarusLine.jpg",""
903,"Icarus Line","",""
904,"Icon A.D.","",""
905,"Ictus","",""
906,"Idiot Dancers","",""
907,"If","",""
908,"Ifang Bondi","Ifang_bondi.jpg",""
909,"Ikara Colt","ikara-colt.jpg",""
910,"I'm Being Good","",""
911,"I'm So Hollow","",""
912,"Immortal Lee County Killers","immortal-lee-county-killers.jpg",""
913,"Imposter","",""
914,"Imrat Khan","imrat_khan.jpg",""
915,"In Camera","",""
916,"In Dust","",""
917,"In Excelsis","",""
918,"In Tua Nua","",""
919,"Inca Babies","",""
920,"Incredible String Band","incredible_string_band.jpg",""
921,"Innersphere","",""
922,"Inside Out","",""
923,"Intense Degree","",""
924,"Inter","",""
925,"Interpol","Interpol.jpg",""
926,"Irresistible Force","Irresistible.jpg",""
927,"Isaac Guillory","",""
928,"Isan","isan.jpg",""
929,"Isotope","Isotoperecord.jpg",""
930,"It's Immaterial","",""
931,"Ivor Cutler","ivor_cutler.jpg","\"John Peel has a show on Number One [Radio 1] on which he plays the latest gramophone records,\" says Ivor Cutler \"He put one of my records on, and a few days later there was a cloud of envelopes coming in. But some people like Cutler, and some people don't. [...] One man called in and said 'Hey! Get rid of that guy! He's driving me nuts and his voice is making my wife's hair stand on end!'\" <BR/>Scottish poet, humorist and songwriter Ivor Cutler performs his touching, absurd short poems in a gentle Scottish burr. He recorded a total of 21 Peel sessions between 1969 and 1991. 'I gained a whole new audience thanks to Peel,' said Cutler.  'Much to the amazement of my older fans, who find themselves among 16-to-35s in theatres, and wonder where they come from.'"
932,"J Church","j_church.jpg",""
933,"J Mascis","j_mascis.jpg",""
934,"Jack Drag","",""
935,"Jack Rose","jack_rose.jpg",""
936,"Jack Scott","",""
937,"Jack The Lad","",""
938,"Jack White","jack_white.jpg",""
939,"Jackdaw With Crowbar","",""
940,"Jackson Browne","",""
941,"Jacktars","",""
942,"Jacob's Mouse","",""
943,"Jah Hayes & Ranking Trevor","",""
944,"Jale","",""
945,"James","",""
946,"James Yorkston And The Athletes","james-yorktown.jpg",""
947,"Jasmine Minks","",""
948,"Jass Babies","",""
949,"Jawbone","jawbone.jpg","JAWBONE 'Just the harmonica. Just the harmonica. And some singing.' That's what Jawbone's all about - being as lo-fi and stripped-down as you can get while still actually making music. Add some guitar and drum to that harmonica and you've got a one-man band; a band that hails from Detroit City and apparently takes its name from a home business moving company. Jawbone records his tracks in his basement on extremely lo-fi equipment, and, despite the lack of band members, manages to create sweaty, foot-tappin', bawlin' and hollerin', balls-to-the-wall rock and roll blues so noisy that it makes your ears hurt. His self-released album, Dang Blues, came out in 2003. <BR/><blockquote>\"We've obviously had plenty of solo artists in and out of Maida Vale in the past, and they usually bring a guitar with them, or a piano or whatever. But Jawbone is essentially a one-man band, complete with guitar, harmonica, kick drum and snare. One man playing a bunch of instruments all at the same time, on his own. We recorded it as live - I set up mics all around him, and he brought his own harmonica mic with him, called a Green Bullet. He was great, and a thoroughly nice bloke.\"</blockquote>"
950,"Jawbox","jawbox.jpg",""
951,"Jeans Team","",""
952,"Jeff Mills","jeff_mills.jpg","Jeff Mills is one of the biggest names in techno. Hailing from Detroit, he was a founding member of the noted label Underground Resistance before moving to NY in 1992 to pursue a solo career. Famed for his stripped-down, pounding industrial DJ sets, Mills plays regularly in London at his Lost club nights. Mills' music fuses acid and industrial techno with the typically sparse hardcore of Detroit. His releases include two full-length volumes of 'Waveform Transmissions' (Tresor), a live album and rarities collection for the British label React, and the first album in a new contract with Sony Japan, as well as a handful of 12-inch EPs on Axis and several collaborations with Robert Hood on his M-Plant label. In 2000, Mills scored a new soundtrack for Fritz Lang's 'Metropolis'."
953,"Jefferson Airplane","",""
954,"Jeffrey Lewis","JeffreyLewis.jpg",""
